4
9
12
6
7
9
9
6
7
6
7
9
6
7
9
9
9
9
9
6
7
9
5
1
10
7
6
8
5
8
5
7
5
8
9
6
7
9
6
10
8
12
9
6
10
10
13
6
7
9
6
8
9
12
9
5
10
4
5
10
3
10
7
11
8
5
10
10
8
6
10
7
6
10
4
6
13
9
9
5
8
5
10
13
2
7
5
10
7
5
8
5
1
8
9
5
8
9
6
3
7
6
1
13
6
8
2
10
13
6
7
9
9
6
7
6
4
6
8
11
10
10
7
5
8
9
6
10
10
10
10
3
7
11
10
8
6
8
9
5
1
10
10
7
9
6
8
5
10
10
8
5
10
10
10
3
10
7
9
6
7
11
10
10
4
14
9
9
5
8
2
7
5
1
10
13
5
8
6
10
11
8
5
8
9
9
6
7
9
9
6
8
9
6
10
8
2
7
5
10
8
9
6
7
9
2
8
5
7
6
10
3
7
5
10
7
9
5
3
8
7
9
11
10
7
6
3
7
5
10
8
11
10
4
11
10
7
6
8
6
8
6
8
5
10
10
8
5
7
5
7
11
8
9
11
10
1
8
6
10
7
14
9
6
10
8
9
6
8
9
5
10
7
9
5
10
7
9
5
10
10
3
7
5
10
7
9
11
4
12
12
5
8
6
7
14
5
7
6
10
10
10
10
7
5
8
6
8
6
10
8
9
2
10
10
4
6
10
13
5
10
10
10
8
6
3
10
7
5
13
9
6
7
11
13
6
8
5
8
6
10
10
8
9
5
8
11
10
7
5
4
5
10
8
5
8
6
7
6
10
10
10
7
6
7
2
10
10
13
12
9
9
5
7
9
2
8
5
8
11
8
14
5
1
8
9
5
8
5
8
9
9
2
8
9
9
9
9
9
5
